(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(133, 133, 133, 255)
(25, 25, 25, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(56, 56, 56, 255)
(188, 188, 188, 255)
(87, 87, 87, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(114, 114, 114, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(54, 54, 54, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(205, 205, 205, 255)
(176, 176, 176, 255)
(168, 168, 168, 255)
(182, 182, 182, 255)
(87, 87, 87, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(27, 27, 27, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(207, 207, 207, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(87, 87, 87, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(178, 178, 178, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(116, 116, 116, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(89, 89, 89, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(87, 87, 87, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(28, 28, 28, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(99, 99, 99, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(10, 10, 10, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(180, 180, 180, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(208, 208, 208, 255)
(196, 196, 196, 255)
(189, 189, 189, 255)
(195, 195, 195, 255)
(206, 206, 206, 255)
(217, 217, 217, 255)
(204, 204, 204, 255)
(191, 191, 191, 255)
(195, 195, 195, 255)
(209, 209, 209, 255)
(217, 217, 217, 255)
(204, 204, 204, 255)
(191, 191, 191, 255)
(195, 195, 195, 255)
(209, 209, 209, 255)
(203, 203, 203, 255)
(190, 190, 190, 255)
(194, 194, 194, 255)
(208, 208, 208, 255)
(112, 112, 112, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(150, 150, 150, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(71, 71, 71, 255)
(204, 204, 204, 255)
(194, 194, 194, 255)
(190, 190, 190, 255)
(197, 197, 197, 255)
(211, 211, 211, 255)
(89, 89, 89, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(133, 133, 133, 255)
(219, 219, 219, 255)
(201, 201, 201, 255)
(191, 191, 191, 255)
(190, 190, 190, 255)
(200, 200, 200, 255)
(217, 217, 217, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(196, 196, 196, 255)
(123, 123, 123, 255)
(67, 67, 67, 255)
(19, 19, 19, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(13, 13, 13, 255)
(62, 62, 62, 255)
(113, 113, 113, 255)
(185, 185, 185, 255)
(158, 158, 158, 255)
(101, 101, 101, 255)
(59, 59, 59, 255)
(15, 15, 15, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(29, 29, 29, 255)
(71, 71, 71, 255)
(112, 112, 112, 255)
(160, 160, 160, 255)
(189, 189, 189, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(159, 159, 159, 255)
(186, 186, 186, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(162, 162, 162, 255)
(215, 215, 215, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(158, 158, 158, 255)
(101, 101, 101, 255)
(59, 59, 59, 255)
(15, 15, 15, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(29, 29, 29, 255)
(71, 71, 71, 255)
(112, 112, 112, 255)
(160, 160, 160, 255)
(162, 162, 162, 255)
(87, 87, 87, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(37, 37, 37, 255)
(103, 103, 103, 255)
(184, 184, 184, 255)
(126, 126, 126, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(159, 159, 159, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(189, 189, 189, 255)
(156, 156, 156, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(191, 191, 191, 255)
(219, 219, 219, 255)
(47, 47, 47, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(41, 41, 41, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(211, 211, 211, 255)
(177, 177, 177, 255)
(109, 109, 109, 255)
(55, 55, 55, 255)
(10, 10, 10, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(23, 23, 23, 255)
(73, 73, 73, 255)
(129, 129, 129, 255)
(203, 203, 203, 255)
(190, 190, 190, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(216, 216, 216, 255)
(156, 156, 156, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(137, 137, 137, 255)
(189, 189, 189, 255)
(12, 12, 12, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(72, 72, 72, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(133, 133, 133, 255)
(156, 156, 156, 255)
(95, 95, 95, 255)
(42, 42, 42, 255)
(4, 4, 4, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(35, 35, 35, 255)
(86, 86, 86, 255)
(147, 147, 147, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(110, 110, 110, 255)
(141, 141, 141, 255)
(36, 36, 36, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(26, 26, 26, 255)
(125, 125, 125, 255)
(190, 190, 190, 255)
(79, 79, 79, 255)
(8, 8, 8, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(2, 2, 2, 255)
(54, 54, 54, 255)
(123, 123, 123, 255)
(209, 209, 209, 255)
(121, 121, 121, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(61, 61, 61, 255)
(113, 113, 113, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(67, 67, 67, 255)
(175, 175, 175, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(190, 190, 190, 255)
(79, 79, 79, 255)
(8, 8, 8, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(2, 2, 2, 255)
(54, 54, 54, 255)
(123, 123, 123, 255)
(209, 209, 209, 255)
(145, 145, 145, 255)
(24, 24, 24, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(45, 45, 45, 255)
(178, 178, 178, 255)
(144, 144, 144, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(83, 83, 83, 255)
(61, 61, 61, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(0, 0, 0, 255)
(121, 121, 121, 255)
